y,x,street_count,junction,highway,ref,geometry
13.3487265,74.7104705,3,,,,POINT (74.7104705 13.3487265)
13.2773061,74.7300392,3,,,,POINT (74.7300392 13.2773061)
13.3591147,74.8275584,3,,,,POINT (74.8275584 13.3591147)
13.3589473,74.8283294,3,,,,POINT (74.8283294 13.3589473)
13.3599539,74.8289506,1,,,,POINT (74.8289506 13.3599539)
13.3596594,74.8284189,1,,,,POINT (74.8284189 13.3596594)
13.3593933,74.8284111,3,,,,POINT (74.8284111 13.3593933)
13.3604279,74.8285474,1,,,,POINT (74.8285474 13.3604279)
13.3597478,74.8286146,3,,,,POINT (74.8286146 13.3597478)
13.3596907,74.8289306,3,,,,POINT (74.8289306 13.3596907)
13.3595998,74.8281538,1,,,,POINT (74.8281538 13.3595998)
13.3596256,74.8276481,3,,,,POINT (74.8276481 13.3596256)
13.3562873,74.8284222,1,,,,POINT (74.8284222 13.3562873)
13.3562718,74.8274554,3,,,,POINT (74.8274554 13.3562718)
13.3552249,74.826347,1,,,,POINT (74.826347 13.3552249)
13.3554491,74.8274884,3,,,,POINT (74.8274884 13.3554491)
13.3532377,74.8282552,3,,,,POINT (74.8282552 13.3532377)
13.3532881,74.8272682,1,,,,POINT (74.8272682 13.3532881)
13.3523825,74.8276225,3,,,,POINT (74.8276225 13.3523825)
13.3528927,74.8276585,1,,,,POINT (74.8276585 13.3528927)
13.3509959,74.8268089,3,,,,POINT (74.8268089 13.3509959)
13.3524109,74.8275313,3,,,,POINT (74.8275313 13.3524109)
13.3584351,74.8277924,1,,,,POINT (74.8277924 13.3584351)
13.3583608,74.8273679,3,,,,POINT (74.8273679 13.3583608)
13.3552743,74.8242097,1,,,,POINT (74.8242097 13.3552743)
13.3531689,74.8253118,1,,,,POINT (74.8253118 13.3531689)
13.3513913,74.8248581,3,,,,POINT (74.8248581 13.3513913)
13.3511779,74.8258263,3,,,,POINT (74.8258263 13.3511779)
13.3499591,74.822244,1,,,,POINT (74.822244 13.3499591)
13.3515725,74.8233039,1,,,,POINT (74.8233039 13.3515725)
13.3499518,74.8231106,3,,,,POINT (74.8231106 13.3499518)
13.35094,74.8232285,3,,,,POINT (74.8232285 13.35094)
13.3507931,74.8222757,3,,,,POINT (74.8222757 13.3507931)
13.3504728,74.8208545,1,,,,POINT (74.8208545 13.3504728)
13.3516716,74.8220399,1,,,,POINT (74.8220399 13.3516716)
13.3513697,74.8220619,3,,,,POINT (74.8220619 13.3513697)
13.3510554,74.821247,1,,,,POINT (74.821247 13.3510554)
13.3485655,74.8213699,4,,,,POINT (74.8213699 13.3485655)
13.3482093,74.8228929,3,,,,POINT (74.8228929 13.3482093)
13.3496522,74.8202527,1,,,,POINT (74.8202527 13.3496522)
13.3469929,74.8199845,1,,,,POINT (74.8199845 13.3469929)
13.3473084,74.8204925,3,,,,POINT (74.8204925 13.3473084)
13.3472652,74.8208622,1,,,,POINT (74.8208622 13.3472652)
13.3458387,74.8221686,1,,,,POINT (74.8221686 13.3458387)
13.3460483,74.8216732,3,,,,POINT (74.8216732 13.3460483)
13.345524,74.8237988,3,,,,POINT (74.8237988 13.345524)
13.343645,74.8240604,1,,,,POINT (74.8240604 13.343645)
13.3437363,74.823557,3,,,,POINT (74.823557 13.3437363)
13.3443657,74.8225298,3,,,,POINT (74.8225298 13.3443657)
13.344045,74.8224599,3,,,,POINT (74.8224599 13.344045)
13.3443127,74.8211446,1,,,,POINT (74.8211446 13.3443127)
13.3428088,74.8221736,3,,,,POINT (74.8221736 13.3428088)
13.3444155,74.8185094,1,,,,POINT (74.8185094 13.3444155)
13.3436317,74.8186498,3,,,,POINT (74.8186498 13.3436317)
13.3441763,74.8190555,1,,,,POINT (74.8190555 13.3441763)
13.3435925,74.8187558,3,,,,POINT (74.8187558 13.3435925)
13.3448966,74.8184325,1,,,,POINT (74.8184325 13.3448966)
13.3469936,74.8177919,1,,,,POINT (74.8177919 13.3469936)
13.3471845,74.8189313,3,,,,POINT (74.8189313 13.3471845)
13.3441245,74.8123861,3,,,,POINT (74.8123861 13.3441245)
13.3437277,74.8151888,1,,,,POINT (74.8151888 13.3437277)
13.3461329,74.8143182,3,,,,POINT (74.8143182 13.3461329)
13.345504,74.8142392,3,,,,POINT (74.8142392 13.345504)
13.3461226,74.8147183,3,,,,POINT (74.8147183 13.3461226)
13.3460892,74.8160579,1,,,,POINT (74.8160579 13.3460892)
13.3455279,74.8147393,3,,,,POINT (74.8147393 13.3455279)
13.3454516,74.8127366,1,,,,POINT (74.8127366 13.3454516)
13.3430596,74.8122962,3,,,,POINT (74.8122962 13.3430596)
13.3448138,74.8078285,3,,,,POINT (74.8078285 13.3448138)
13.3444355,74.8085528,3,,,,POINT (74.8085528 13.3444355)
13.3446727,74.8071049,1,,,,POINT (74.8071049 13.3446727)
13.3451298,74.8066683,1,,,,POINT (74.8066683 13.3451298)
13.344605,74.8068157,1,,,,POINT (74.8068157 13.344605)
13.3447242,74.8073688,3,,,,POINT (74.8073688 13.3447242)
13.2777057,74.7300568,3,,,,POINT (74.7300568 13.2777057)
13.2802756,74.7303688,3,,,,POINT (74.7303688 13.2802756)
13.281346,74.7301806,3,,,,POINT (74.7301806 13.281346)
13.2806332,74.7308068,1,,,,POINT (74.7308068 13.2806332)
13.2809325,74.7296778,1,,,,POINT (74.7296778 13.2809325)
13.2805681,74.7302348,3,,,,POINT (74.7302348 13.2805681)
13.2813563,74.730026,1,,,,POINT (74.730026 13.2813563)
13.2813219,74.7304755,1,,,,POINT (74.7304755 13.2813219)
13.2799108,74.7301663,3,,,,POINT (74.7301663 13.2799108)
13.2813129,74.7268958,1,,,,POINT (74.7268958 13.2813129)
13.277649,74.7309852,1,,,,POINT (74.7309852 13.277649)
13.2772819,74.7304595,1,,,,POINT (74.7304595 13.2772819)
13.2787638,74.7341832,3,,,,POINT (74.7341832 13.2787638)
13.277708,74.7341966,3,,,,POINT (74.7341966 13.277708)
13.2788395,74.7345185,1,,,,POINT (74.7345185 13.2788395)
13.2797134,74.7338212,1,,,,POINT (74.7338212 13.2797134)
13.2829994,74.7345214,3,,,,POINT (74.7345214 13.2829994)
13.2828679,74.7339744,3,,,,POINT (74.7339744 13.2828679)
13.2822908,74.7340357,1,,,,POINT (74.7340357 13.2822908)
13.2850249,74.7342807,3,,,,POINT (74.7342807 13.2850249)
13.2831234,74.7346834,3,,,,POINT (74.7346834 13.2831234)
13.2875956,74.7354629,1,,,,POINT (74.7354629 13.2875956)
13.2794241,74.7359438,1,,,,POINT (74.7359438 13.2794241)
13.2781842,74.7346237,1,,,,POINT (74.7346237 13.2781842)
13.2781597,74.7342292,3,,,,POINT (74.7342292 13.2781597)
13.2779302,74.7353276,3,,,,POINT (74.7353276 13.2779302)
13.2784215,74.7349273,1,,,,POINT (74.7349273 13.2784215)
13.2888933,74.72851,3,,,,POINT (74.72851 13.2888933)
13.2891349,74.7284298,3,,,,POINT (74.7284298 13.2891349)
13.2897926,74.728242,3,,,,POINT (74.728242 13.2897926)
13.2903982,74.7280167,3,,,,POINT (74.7280167 13.2903982)
13.2890861,74.7292072,3,,,,POINT (74.7292072 13.2890861)
13.2885494,74.7288655,3,,,,POINT (74.7288655 13.2885494)
13.2893563,74.7293492,3,,,,POINT (74.7293492 13.2893563)
13.2894283,74.729579,3,,,,POINT (74.729579 13.2894283)
13.2894336,74.7283397,3,,,,POINT (74.7283397 13.2894336)
13.2900986,74.729387,3,,,,POINT (74.729387 13.2900986)
13.2907391,74.7291884,3,,,,POINT (74.7291884 13.2907391)
13.2899365,74.7294402,3,,,,POINT (74.7294402 13.2899365)
13.2898083,74.728859,1,,,,POINT (74.728859 13.2898083)
13.2886118,74.7286493,3,,,,POINT (74.7286493 13.2886118)
13.2911366,74.7278386,3,,,,POINT (74.7278386 13.2911366)
13.2927934,74.728723,3,,,,POINT (74.728723 13.2927934)
13.2926518,74.7299923,1,,,,POINT (74.7299923 13.2926518)
13.2932383,74.7295147,3,,,,POINT (74.7295147 13.2932383)
13.2929998,74.7286447,3,,,,POINT (74.7286447 13.2929998)
13.2932705,74.7285327,3,,,,POINT (74.7285327 13.2932705)
13.2932068,74.7299909,3,,,,POINT (74.7299909 13.2932068)
13.2961147,74.729181,3,,,,POINT (74.729181 13.2961147)
13.2957561,74.7291564,3,,,,POINT (74.7291564 13.2957561)
13.2956976,74.7286054,1,,,,POINT (74.7286054 13.2956976)
13.2958386,74.7315032,1,,,,POINT (74.7315032 13.2958386)
13.2962116,74.7291918,3,,,,POINT (74.7291918 13.2962116)
13.2988055,74.7324465,3,,,,POINT (74.7324465 13.2988055)
13.2978937,74.7311866,3,,,,POINT (74.7311866 13.2978937)
13.2983866,74.7309626,1,,,,POINT (74.7309626 13.2983866)
13.2955278,74.7274417,3,,,,POINT (74.7274417 13.2955278)
13.295308,74.7257172,1,,,,POINT (74.7257172 13.295308)
13.2956848,74.7283406,3,,,,POINT (74.7283406 13.2956848)
13.2943768,74.7273696,3,,,,POINT (74.7273696 13.2943768)
13.2521203,74.7641456,3,,,,POINT (74.7641456 13.2521203)
13.2513989,74.7654885,1,,,,POINT (74.7654885 13.2513989)
13.2516159,74.7652301,3,,,,POINT (74.7652301 13.2516159)
13.2500392,74.7655951,1,,,,POINT (74.7655951 13.2500392)
13.251983,74.7643901,3,,,,POINT (74.7643901 13.251983)
13.2527973,74.764607,1,,,,POINT (74.764607 13.2527973)
13.2474787,74.7646021,1,,,,POINT (74.7646021 13.2474787)
13.2438565,74.7642239,1,,,,POINT (74.7642239 13.2438565)
13.2346687,74.7691207,1,,,,POINT (74.7691207 13.2346687)
13.2381947,74.7695988,1,,,,POINT (74.7695988 13.2381947)
13.3042177,74.8380032,3,,,,POINT (74.8380032 13.3042177)
13.3022866,74.8365722,1,,,,POINT (74.8365722 13.3022866)
13.3091081,74.8378725,3,,,,POINT (74.8378725 13.3091081)
13.3225562,74.7386653,3,,,,POINT (74.7386653 13.3225562)
13.3226606,74.7393622,3,,,,POINT (74.7393622 13.3226606)
13.3225921,74.739182,3,,,,POINT (74.739182 13.3225921)
13.3225092,74.7383166,1,,,,POINT (74.7383166 13.3225092)
13.3247144,74.7384721,3,,,,POINT (74.7384721 13.3247144)
13.3236734,74.7386062,3,,,,POINT (74.7386062 13.3236734)
13.323717,74.7391928,3,,,,POINT (74.7391928 13.323717)
13.3247906,74.739132,3,,,,POINT (74.739132 13.3247906)
13.3238044,74.7379223,1,,,,POINT (74.7379223 13.3238044)
13.3259068,74.7372225,3,,,,POINT (74.7372225 13.3259068)
13.3264131,74.7371707,1,,,,POINT (74.7371707 13.3264131)
13.324588,74.7361547,3,,,,POINT (74.7361547 13.324588)
13.3234005,74.7360923,3,,,,POINT (74.7360923 13.3234005)
13.322594,74.7370236,1,,,,POINT (74.7370236 13.322594)
13.3232811,74.7370077,3,,,,POINT (74.7370077 13.3232811)
13.3168509,74.8325155,3,,,,POINT (74.8325155 13.3168509)
13.3167213,74.832868,3,,,,POINT (74.832868 13.3167213)
13.3166967,74.8330029,3,,,,POINT (74.8330029 13.3166967)
13.3158636,74.8351227,3,,,,POINT (74.8351227 13.3158636)
13.3135881,74.8301695,1,,,,POINT (74.8301695 13.3135881)
13.3168133,74.8325207,3,,,,POINT (74.8325207 13.3168133)
13.3160343,74.8325123,3,,,,POINT (74.8325123 13.3160343)
13.3151888,74.8335897,1,,,,POINT (74.8335897 13.3151888)
13.3147732,74.8325001,3,,,,POINT (74.8325001 13.3147732)
13.3149145,74.8335169,1,,,,POINT (74.8335169 13.3149145)
13.3160018,74.8327773,4,,,,POINT (74.8327773 13.3160018)
13.3152998,74.8325494,3,,,,POINT (74.8325494 13.3152998)
13.3158906,74.837245,3,,,,POINT (74.837245 13.3158906)
13.3133339,74.8477438,3,,,,POINT (74.8477438 13.3133339)
13.3133924,74.8477446,3,,,,POINT (74.8477446 13.3133924)
13.3159035,74.8378473,3,,,,POINT (74.8378473 13.3159035)
13.3177588,74.8348392,1,,,,POINT (74.8348392 13.3177588)
13.3177989,74.8371178,3,,,,POINT (74.8371178 13.3177989)
13.3178712,74.8362887,3,,,,POINT (74.8362887 13.3178712)
13.3275939,74.7345294,4,,,,POINT (74.7345294 13.3275939)
13.3268155,74.7335432,1,,,,POINT (74.7335432 13.3268155)
13.327406,74.7333598,1,,,,POINT (74.7333598 13.327406)
13.3275052,74.7339818,4,,,,POINT (74.7339818 13.3275052)
13.3277766,74.7355326,1,,,,POINT (74.7355326 13.3277766)
13.3278758,74.7339081,4,,,,POINT (74.7339081 13.3278758)
13.3265081,74.7341968,4,,,,POINT (74.7341968 13.3265081)
13.3265394,74.734583,1,,,,POINT (74.734583 13.3265394)
13.3283976,74.7343576,1,,,,POINT (74.7343576 13.3283976)
13.3282619,74.7330809,1,,,,POINT (74.7330809 13.3282619)
13.3288833,74.7337461,3,,,,POINT (74.7337461 13.3288833)
13.3296245,74.7336978,1,,,,POINT (74.7336978 13.3296245)
13.3299751,74.7376395,3,,,,POINT (74.7376395 13.3299751)
13.330067,74.7353355,3,,,,POINT (74.7353355 13.330067)
13.2417623,74.7655152,1,,,,POINT (74.7655152 13.2417623)
13.2529217,74.7716266,3,,,,POINT (74.7716266 13.2529217)
13.2515418,74.7708024,1,,,,POINT (74.7708024 13.2515418)
13.25307,74.7704604,1,,,,POINT (74.7704604 13.25307)
13.2539941,74.7718665,3,,,,POINT (74.7718665 13.2539941)
13.2548075,74.7701506,1,,,,POINT (74.7701506 13.2548075)
13.2533301,74.774971,1,,,,POINT (74.774971 13.2533301)
13.2489167,74.773437,3,,,,POINT (74.773437 13.2489167)
13.2488364,74.7734313,3,,,,POINT (74.7734313 13.2488364)
13.2444345,74.7733483,3,,,,POINT (74.7733483 13.2444345)
13.2439118,74.7730931,1,,,,POINT (74.7730931 13.2439118)
13.2454848,74.7732842,3,,,,POINT (74.7732842 13.2454848)
13.2448626,74.7722607,1,,,,POINT (74.7722607 13.2448626)
13.2411101,74.7755644,1,,,,POINT (74.7755644 13.2411101)
13.2398109,74.7756,3,,,,POINT (74.7756 13.2398109)
13.2508456,74.7783945,1,,,,POINT (74.7783945 13.2508456)
13.2522295,74.7795226,3,,,,POINT (74.7795226 13.2522295)
13.2509688,74.7797042,1,,,,POINT (74.7797042 13.2509688)
13.2366682,74.7788596,4,,,,POINT (74.7788596 13.2366682)
13.2368197,74.7781435,1,,,,POINT (74.7781435 13.2368197)
13.2366015,74.7793694,1,,,,POINT (74.7793694 13.2366015)
13.2419637,74.7837178,3,,,,POINT (74.7837178 13.2419637)
13.2419598,74.782624,3,,,,POINT (74.782624 13.2419598)
13.2412937,74.7829691,1,,,,POINT (74.7829691 13.2412937)
13.2520147,74.7839099,1,,,,POINT (74.7839099 13.2520147)
13.356185,74.8090584,1,,,,POINT (74.8090584 13.356185)
13.357035,74.8089267,3,,,,POINT (74.8089267 13.357035)
13.3637558,74.8128089,1,,,,POINT (74.8128089 13.3637558)
13.363203,74.8124439,3,,,,POINT (74.8124439 13.363203)
13.363606,74.8210874,1,,,,POINT (74.8210874 13.363606)
13.3634874,74.8204505,3,,,,POINT (74.8204505 13.3634874)
13.362239,74.8209058,1,,,,POINT (74.8209058 13.362239)
13.3627584,74.8201832,3,,,,POINT (74.8201832 13.3627584)
13.3635523,74.8229853,1,,,,POINT (74.8229853 13.3635523)
13.3592452,74.8237745,3,,,,POINT (74.8237745 13.3592452)
13.3493596,74.8213963,1,,,,POINT (74.8213963 13.3493596)
13.3487239,74.8230431,3,,,,POINT (74.8230431 13.3487239)
13.3489822,74.8216192,3,,,,POINT (74.8216192 13.3489822)
13.3512046,74.82326,3,,,,POINT (74.82326 13.3512046)
13.3506331,74.8249742,3,,,,POINT (74.8249742 13.3506331)
13.3519566,74.8232068,1,,,,POINT (74.8232068 13.3519566)
13.3524203,74.8238259,3,,,,POINT (74.8238259 13.3524203)
13.3640707,74.820431,1,,,,POINT (74.820431 13.3640707)
13.360362,74.8281736,1,,,,POINT (74.8281736 13.360362)
13.3606528,74.8276452,3,,,,POINT (74.8276452 13.3606528)
13.3508578,74.8283209,3,,,,POINT (74.8283209 13.3508578)
13.3498152,74.8289786,1,,,,POINT (74.8289786 13.3498152)
13.3510295,74.8265213,3,,,,POINT (74.8265213 13.3510295)
13.349183,74.8267558,3,,,,POINT (74.8267558 13.349183)
13.3488848,74.827103,3,,,,POINT (74.827103 13.3488848)
13.3466818,74.8284966,1,,,,POINT (74.8284966 13.3466818)
13.3477149,74.8286422,3,,,,POINT (74.8286422 13.3477149)
13.3499028,74.8270869,1,,,,POINT (74.8270869 13.3499028)
13.3507036,74.828325,3,,,,POINT (74.828325 13.3507036)
13.3482769,74.8277673,3,,,,POINT (74.8277673 13.3482769)
13.3447252,74.827409,1,,,,POINT (74.827409 13.3447252)
13.3475436,74.824602,1,,,,POINT (74.824602 13.3475436)
13.3458921,74.8247242,3,,,,POINT (74.8247242 13.3458921)
13.3463941,74.8245911,3,,,,POINT (74.8245911 13.3463941)
13.3590874,74.8160045,1,,,,POINT (74.8160045 13.3590874)
13.3588235,74.8144392,1,,,,POINT (74.8144392 13.3588235)
13.3557375,74.8091165,1,,,,POINT (74.8091165 13.3557375)
13.3428811,74.816866,1,,,,POINT (74.816866 13.3428811)
13.3445469,74.8157179,1,,,,POINT (74.8157179 13.3445469)
13.3470841,74.8121058,1,,,,POINT (74.8121058 13.3470841)
13.34672,74.8123532,3,,,,POINT (74.8123532 13.34672)
13.3531536,74.813568,1,,,,POINT (74.813568 13.3531536)
13.3527265,74.813674,3,,,,POINT (74.813674 13.3527265)
13.3510003,74.8149222,1,,,,POINT (74.8149222 13.3510003)
13.3517389,74.8146886,3,,,,POINT (74.8146886 13.3517389)
13.3481721,74.8187902,1,,,,POINT (74.8187902 13.3481721)
13.3456319,74.8182065,1,,,,POINT (74.8182065 13.3456319)
13.3454073,74.8187096,4,,,,POINT (74.8187096 13.3454073)
13.3455594,74.8191053,3,,,,POINT (74.8191053 13.3455594)
13.3518904,74.8268623,1,,,,POINT (74.8268623 13.3518904)
13.3510168,74.8266333,3,,,,POINT (74.8266333 13.3510168)
13.3511815,74.8268555,3,,,,POINT (74.8268555 13.3511815)
13.351242,74.8266935,4,,,,POINT (74.8266935 13.351242)
13.3515094,74.8259998,1,,,,POINT (74.8259998 13.3515094)
13.3561658,74.8212163,3,,,,POINT (74.8212163 13.3561658)
13.3562302,74.8220724,1,,,,POINT (74.8220724 13.3562302)
13.3541556,74.8238568,3,,,,POINT (74.8238568 13.3541556)
13.3546117,74.8229381,3,,,,POINT (74.8229381 13.3546117)
13.357944,74.8214721,3,,,,POINT (74.8214721 13.357944)
13.3210335,74.8338137,1,,,,POINT (74.8338137 13.3210335)
13.3199542,74.8334794,3,,,,POINT (74.8334794 13.3199542)
13.3181163,74.8333081,1,,,,POINT (74.8333081 13.3181163)
13.3147112,74.8375118,1,,,,POINT (74.8375118 13.3147112)
13.310823,74.8339276,1,,,,POINT (74.8339276 13.310823)
13.3121386,74.8312641,1,,,,POINT (74.8312641 13.3121386)
13.3046824,74.8322885,3,,,,POINT (74.8322885 13.3046824)
13.3024275,74.8334748,1,,,,POINT (74.8334748 13.3024275)
13.299849,74.8360231,1,,,,POINT (74.8360231 13.299849)
13.3094879,74.8389645,3,,,,POINT (74.8389645 13.3094879)
13.3121155,74.8389742,1,,,,POINT (74.8389742 13.3121155)
13.3370495,74.7365402,4,,,,POINT (74.7365402 13.3370495)
13.2130006,74.8539842,3,,,,POINT (74.8539842 13.2130006)
13.2160791,74.8547597,4,,,,POINT (74.8547597 13.2160791)
13.219444,74.8528728,1,,,,POINT (74.8528728 13.219444)
13.2281302,74.8559016,3,,,,POINT (74.8559016 13.2281302)
13.2310499,74.8567968,3,,,,POINT (74.8567968 13.2310499)
13.2283733,74.8557926,3,,,,POINT (74.8557926 13.2283733)
13.2291966,74.8558114,1,,,,POINT (74.8558114 13.2291966)
13.2300867,74.8665998,3,,,,POINT (74.8665998 13.2300867)
13.22909,74.8589431,3,,,,POINT (74.8589431 13.22909)
13.2372527,74.8783455,3,,,,POINT (74.8783455 13.2372527)
13.2268463,74.8773229,1,,,,POINT (74.8773229 13.2268463)
13.2302753,74.8767253,3,,,,POINT (74.8767253 13.2302753)
13.2174655,74.8626209,3,,,,POINT (74.8626209 13.2174655)
13.2222335,74.8689088,3,,,,POINT (74.8689088 13.2222335)
13.221814,74.869638,1,,,,POINT (74.869638 13.221814)
13.2160626,74.8625642,3,,,,POINT (74.8625642 13.2160626)
13.2184058,74.8667746,3,,,,POINT (74.8667746 13.2184058)
13.2176538,74.867285,3,,,,POINT (74.867285 13.2176538)
13.2157437,74.8675545,3,,,,POINT (74.8675545 13.2157437)
13.2174116,74.8680881,1,,,,POINT (74.8680881 13.2174116)
13.2169206,74.8680716,1,,,,POINT (74.8680716 13.2169206)
13.2168712,74.8675874,3,,,,POINT (74.8675874 13.2168712)
13.2161236,74.8655948,3,,,,POINT (74.8655948 13.2161236)
13.2135668,74.8684959,1,,,,POINT (74.8684959 13.2135668)
13.2122407,74.8692925,1,,,,POINT (74.8692925 13.2122407)
13.2118795,74.8714696,3,,,,POINT (74.8714696 13.2118795)
13.2136384,74.8587347,1,,,,POINT (74.8587347 13.2136384)
13.2108761,74.858064,3,,,,POINT (74.858064 13.2108761)
13.2130836,74.8577104,1,,,,POINT (74.8577104 13.2130836)
13.2127958,74.8584948,3,,,,POINT (74.8584948 13.2127958)
13.2133622,74.8530413,1,,,,POINT (74.8530413 13.2133622)
13.216435,74.854144,1,,,,POINT (74.854144 13.216435)
13.2197388,74.8645671,1,,,,POINT (74.8645671 13.2197388)
13.2198335,74.8670193,3,,,,POINT (74.8670193 13.2198335)
13.2226101,74.8665101,3,,,,POINT (74.8665101 13.2226101)
13.2207851,74.8673463,3,,,,POINT (74.8673463 13.2207851)
13.2227924,74.8611147,3,,,,POINT (74.8611147 13.2227924)
13.2239591,74.8533658,1,,,,POINT (74.8533658 13.2239591)
13.2265135,74.8523125,3,,,,POINT (74.8523125 13.2265135)
13.2208155,74.8575485,3,,,,POINT (74.8575485 13.2208155)
13.2244361,74.8577942,3,,,,POINT (74.8577942 13.2244361)
13.2281263,74.8558564,3,,,,POINT (74.8558564 13.2281263)
13.2267134,74.8547971,1,,,,POINT (74.8547971 13.2267134)
13.2298592,74.863166,3,,,,POINT (74.863166 13.2298592)
13.243305,74.7762373,1,,,,POINT (74.7762373 13.243305)
13.2343033,74.8128766,1,,,,POINT (74.8128766 13.2343033)
13.2332411,74.8119011,3,,,,POINT (74.8119011 13.2332411)
13.2591324,74.8428047,1,,,,POINT (74.8428047 13.2591324)
13.3049029,74.85133,1,,,,POINT (74.85133 13.3049029)
13.3139278,74.8502928,1,,,,POINT (74.8502928 13.3139278)
13.3112632,74.8512831,1,,,,POINT (74.8512831 13.3112632)
13.3108304,74.8497023,3,,,,POINT (74.8497023 13.3108304)
13.3063297,74.8482829,1,,,,POINT (74.8482829 13.3063297)
13.3002259,74.8509183,3,,,,POINT (74.8509183 13.3002259)
13.2995102,74.8441822,1,,,,POINT (74.8441822 13.2995102)
13.3114615,74.8434215,1,,,,POINT (74.8434215 13.3114615)
13.3138788,74.8448943,3,,,,POINT (74.8448943 13.3138788)
13.3203706,74.8470112,3,,,,POINT (74.8470112 13.3203706)
13.3195132,74.846997,3,,,,POINT (74.846997 13.3195132)
13.3188673,74.8476929,1,,,,POINT (74.8476929 13.3188673)
13.314556,74.8436929,3,,,,POINT (74.8436929 13.314556)
13.321178,74.8406788,1,,,,POINT (74.8406788 13.321178)
13.3208807,74.8419288,3,,,,POINT (74.8419288 13.3208807)
13.3182535,74.8419998,3,,,,POINT (74.8419998 13.3182535)
13.3184746,74.8434196,1,,,,POINT (74.8434196 13.3184746)
13.2453645,74.7660969,1,,,,POINT (74.7660969 13.2453645)
13.2444975,74.7668279,3,,,,POINT (74.7668279 13.2444975)
13.3253005,74.7289122,3,,,,POINT (74.7289122 13.3253005)
13.3257716,74.730426,4,,,,POINT (74.730426 13.3257716)
13.3258134,74.7310317,1,,,,POINT (74.7310317 13.3258134)
13.3272752,74.7291005,1,,,,POINT (74.7291005 13.3272752)
13.3317296,74.7277167,3,,,,POINT (74.7277167 13.3317296)
13.3330499,74.7287262,3,,,,POINT (74.7287262 13.3330499)
13.3336292,74.7288663,1,,,,POINT (74.7288663 13.3336292)
13.337114,74.7283501,1,,,,POINT (74.7283501 13.337114)
13.3360022,74.7284466,3,,,,POINT (74.7284466 13.3360022)
13.3358626,74.7292878,3,,,,POINT (74.7292878 13.3358626)
13.3373807,74.7263324,3,,,,POINT (74.7263324 13.3373807)
13.3370465,74.7264022,3,,,,POINT (74.7264022 13.3370465)
13.3378766,74.7262466,1,,,,POINT (74.7262466 13.3378766)
13.3372394,74.7274165,1,,,,POINT (74.7274165 13.3372394)
13.338031,74.7269128,1,,,,POINT (74.7269128 13.338031)
13.3371603,74.7270847,1,,,,POINT (74.7270847 13.3371603)
13.3374556,74.7268489,3,,,,POINT (74.7268489 13.3374556)
13.3374049,74.725831,1,,,,POINT (74.725831 13.3374049)
13.340612,74.724738,1,,,,POINT (74.724738 13.340612)
13.3400857,74.7251745,3,,,,POINT (74.7251745 13.3400857)
13.3397456,74.7251523,3,,,,POINT (74.7251523 13.3397456)
13.3401353,74.7245295,1,,,,POINT (74.7245295 13.3401353)
13.3396568,74.7258175,1,,,,POINT (74.7258175 13.3396568)
13.338776,74.7238742,1,,,,POINT (74.7238742 13.338776)
13.3373665,74.7239304,3,,,,POINT (74.7239304 13.3373665)
13.3378036,74.7209945,3,,,,POINT (74.7209945 13.3378036)
13.3372533,74.722175,3,,,,POINT (74.722175 13.3372533)
13.3372972,74.7187096,3,,,,POINT (74.7187096 13.3372972)
13.3376522,74.7210622,3,,,,POINT (74.7210622 13.3376522)
13.304883,74.8926559,1,,,,POINT (74.8926559 13.304883)
13.3020577,74.8930527,1,,,,POINT (74.8930527 13.3020577)
13.3016613,74.895742,3,,,,POINT (74.895742 13.3016613)
13.3023321,74.8944233,1,,,,POINT (74.8944233 13.3023321)
13.3017445,74.8945546,3,,,,POINT (74.8945546 13.3017445)
13.3131094,74.8941221,3,,,,POINT (74.8941221 13.3131094)
13.31189,74.8935195,1,,,,POINT (74.8935195 13.31189)
13.3105314,74.890514,1,,,,POINT (74.890514 13.3105314)
13.3133709,74.8890474,3,,,,POINT (74.8890474 13.3133709)
13.3079839,74.8865238,3,,,,POINT (74.8865238 13.3079839)
13.3070032,74.8869379,1,,,,POINT (74.8869379 13.3070032)
13.307185,74.8856958,3,,,,POINT (74.8856958 13.307185)
13.3052599,74.8861584,1,,,,POINT (74.8861584 13.3052599)
13.3061273,74.8844159,3,,,,POINT (74.8844159 13.3061273)
13.3049454,74.8843705,3,,,,POINT (74.8843705 13.3049454)
13.304331,74.8845138,1,,,,POINT (74.8845138 13.304331)
13.3037311,74.8861628,1,,,,POINT (74.8861628 13.3037311)
13.3000187,74.8817937,3,,,,POINT (74.8817937 13.3000187)
13.2984297,74.8826052,1,,,,POINT (74.8826052 13.2984297)
13.3165712,74.8867838,3,,,,POINT (74.8867838 13.3165712)
13.3151835,74.8853141,3,,,,POINT (74.8853141 13.3151835)
13.3128066,74.8836821,3,,,,POINT (74.8836821 13.3128066)
13.3121725,74.8819558,3,,,,POINT (74.8819558 13.3121725)
13.3125329,74.8828125,3,,,,POINT (74.8828125 13.3125329)
13.3119498,74.8808143,3,,,,POINT (74.8808143 13.3119498)
13.3123433,74.8805405,3,,,,POINT (74.8805405 13.3123433)
13.3101843,74.878982,1,,,,POINT (74.878982 13.3101843)
13.3118886,74.8818972,3,,,,POINT (74.8818972 13.3118886)
13.3130763,74.8793394,1,,,,POINT (74.8793394 13.3130763)
